at,userName,score,content
2019-07-12 11:51:17,Pengguna Google,5,"Pertama nyobain sih jujur ajh karena pas rasain yg rasa macha late nya brrrr brasa bgt sampe k tenggorakan,,, fore coffee it's amazing...."
2019-07-12 11:48:44,Pengguna Google,5,coffeenya mantap enak begitu download aplikasinya lgsg bnyk promonya bikin seneng deh yuk cobain nyesel klo gak coba 😊 Let's FOREver be friends! Your buddy wants to delight you with a cup of Fore Coffee. ref=1FDE1B
2019-07-12 11:17:30,Pengguna Google,1,udah order tapi pesenan gak nyampe
2019-07-12 11:14:17,Pengguna Google,5,good deh pokoknya memuaskan langganan 😆
2019-07-12 11:10:30,Pengguna Google,1,kacau
2019-07-12 11:08:44,Pengguna Google,5,mantaap
2019-07-12 09:54:07,Pengguna Google,5,coffe nya enak.
2019-07-12 09:22:00,Pengguna Google,5,kurang enak
2019-07-12 09:18:57,Pengguna Google,5,okeee good
2019-07-12 09:05:31,Pengguna Google,5,"oke gw akuin konsepnya bagus, inovasi dalam bisnis kopi,praktis tanpa harus pergi ke kafe,untuk aplikasi juga cukup mudah digunakan setelah beberapa kali menggunakan,cuman untuk pusat bantuannya masih belum maksimal, di wa ngga dijawab,telpon ngga diangkat,untuk rasa kopi enak untuk hari ini udah 2 kali pesen,moga semakin sukses dan makin inovatif"
2019-07-12 09:01:22,Pengguna Google,5,deliciousss !
2019-07-12 08:51:09,Pengguna Google,5,Bagus
2019-07-12 08:37:49,Pengguna Google,5,"sangat bagus bisa bermansfaat, trima kasih atas aplikasih nya"
2019-07-12 08:28:19,Pengguna Google,5,cobain punya teman mantap
2019-07-12 08:25:14,Pengguna Google,5,bagud
2019-07-12 08:00:23,Pengguna Google,5,bagus
2019-07-12 07:52:31,Pengguna Google,5,"Waw Amazing Coffe, Saya kira Fore Coffee ini bakal jadi Startup bombastis perkopian di Indonesia dengan sistem 4.0 nya, Kopi enak banget dan dalam hitungan menit kopi sudah datang dan dapat di nikmati 🤗"
2019-07-12 07:45:18,Pengguna Google,5,ok
2019-07-12 07:42:18,Pengguna Google,5,keren
2019-07-12 07:41:40,Pengguna Google,5,good
2019-07-12 07:30:35,Pengguna Google,1,aplikasi tidak bisa saya buka dan tidak bisa digunakan
2019-07-12 07:09:06,Pengguna Google,5,"Jadi gini Pertama gue tau fore coffe itu.. kemarin pas temen kantor nawarin kopi & gratis pula siapa yang ga mau, iya kan?..syarat'a gampang banget cuma download & install applikasi aja terus ikutin deh step2nya & tunggu sebentar ga pake lama pesenan langsung dikirim & sampe deh di tangan gue.. Yang gue suka banget dari fore coffe ini rasanya yang pas di lidah & kemasannya aman ga gampang tumpah & juga unik keren deh pokonya..thnks fore coffee for kopinya..Inovasi baru pesen kopi ga pake ribet.."
2019-07-12 07:00:15,Pengguna Google,5,"8963E4 fore coffee, bukan coffee biasa.."
2019-07-12 06:48:30,Pengguna Google,5,mantep gratisannya
2019-07-12 06:45:39,Pengguna Google,5,dapet gratisan aje lo pade sok komen asik dasar corcol lu pade otak gratisan BETMEN lu ( BERAX MENCRER)
2019-07-12 06:30:17,Pengguna Google,4,"suka karna bisa free trus kopi favorite gw pandan late tapi mohon di tingkatin lagi soalny yg paling susah kalo pgn free dan delivery itu di my adress ny itu susah banget udh berkali"" gw tulis ""my home,deket laundry,trs alamat gw,warung gw"" sampe bener"" gw pikirin tapi tuh ga bisa"" heran gw jadinya intinya tingkatin aja"
2019-07-12 06:22:55,Pengguna Google,5,awesome
2019-07-12 06:21:58,Pengguna Google,5,suka bgtz..temanya enak dan santai..kopi juga enakbgtz
2019-07-12 06:01:21,Pengguna Google,5,endesss
2019-07-12 05:55:58,Pengguna Google,1,respon lamaaaaaaaaaaaa...... gk bisa jadi langganan dech. kecewa bangeeet 😔😔😔😔😔😔😔😔😔😔
2019-07-12 05:53:22,Pengguna Google,1,"pelayanannya kurang ngerespon, lamaaaaaaa.... kapok"
2019-07-12 05:43:42,Pengguna Google,5,good coffe paling top
2019-07-12 05:21:02,Pengguna Google,1,"udah order, aplikasi malah eror. keluar sendiri terus. udah hapus chache,data dan uninstal, pas dimasukin nomer telpon log in, malah keluar terus. RUGI"
2019-07-12 04:51:52,Pengguna Google,5,guud
2019-07-12 04:49:46,Pengguna Google,1,"Ga ada enak2nya kopinya, too much water. Entah itu kelamaan drama nganter di jalan kelamaan es nya cair atau sengaja gitu. Klo harga normal mahal juga blm sama ongkos kurirny, not recommend. Mending beli kopi sebelah lebih enak lebih murah dan jelas ga ada drma nungguin 2 jam dulu baru dianter. Yang kasih bintang 5 karena pengen promonya aja si sebenarnya."
2019-07-12 04:40:10,Pengguna Google,5,"Pertama kali download apps Fore Coffee karena ada link swipe up di instagram, setelah download aku coba pesan dengan cara pick up ke Fore Coffee Rawamangun pas kebetulan waktu itu lagi dijalan. Pertama kali coba Ice Roasted Latte dan ternyata WOW enak banget. Order ke-2 aku pas hari ulang tahun aku, karena ada push notification kalau aku dapet Birthday Coffee, wah Fore Coffee baik banget. Aku order Ice Coffee Latte dan ternyata enak bgt juga. Order ke 3 langsung order 5 cup Fore Coffee 😁 4142DB"
2019-07-12 04:24:02,Pengguna Google,5,"gila.. beneran gratis kopinya buat perkenalan aplikasi! download dah. pertama kali nyoba aja w langsung suka, Thanks Fore / 49E110"
2019-07-12 03:44:17,Pengguna Google,5,ok
2019-07-12 01:40:11,Pengguna Google,5,good job
2019-07-12 01:35:08,Pengguna Google,5,👏👏👏👏
2019-07-12 01:30:20,Pengguna Google,5,"kopi ueeennakkk yang recomend banget, gak bikin mules.. ku jdi suka kopi krna fore coffee 💙💙"
2019-07-12 00:36:56,Pengguna Google,5,good teast
2019-07-11 22:35:05,Pengguna Google,5,mantapppsss
2019-07-11 20:27:09,Pengguna Google,5,"17EE51 Ter GOKS to the KIL. Awal nyoba karena gratisannya, download dan delivery order kopinya. Pas nyampe dan tau rasanya, bedeuuhh bukan kaleng² choyy. Enaknya gokskil bangets, ngasih gratis tp rasa tetep mangtabs. Kebanyakan kopi beginian bikin kembung, tp Fore Coffee cocok di lambung gue yg gak anteng tapi doyan ngopi ini. Rekomen bgt sik, sampe gue ajak temen² gue download app ini. Alhamdulilahnya gue dapet bnyk gratisan lagi dari mereka yg pada download buat nyobain enaknya Fore Coffee ❤️"
2019-07-11 19:23:13,Pengguna Google,1,gk di antar ....dan di chat gk balas
2019-07-11 16:20:35,Pengguna Google,5,apps fire coffee sangat bermanfaat D 4 2 D 2 F
2019-07-11 15:49:18,Pengguna Google,4,refferal code apa ya? gk ngerti saya :D
2019-07-11 15:29:18,Pengguna Google,5,suka banget ice Choco nya
2019-07-11 15:04:49,Pengguna Google,5,keren bisa ngopi gratis 😁
2019-07-11 14:19:34,Pengguna Google,5,mantap jiwa
2019-07-11 13:52:46,Pengguna Google,5,mantep
2019-07-11 13:44:25,Pengguna Google,5,9893E7 fore coffee sangat rekomended 👍👍
2019-07-11 13:42:39,Pengguna Google,5,sungguh ku merasa enak dengan kopinyaaa
2019-07-11 13:24:42,Pengguna Google,5,mantappp
2019-07-11 13:08:03,Pengguna Google,5,95C95C saranya klo bisa di tiap menu ada keterangan jenis kopi dari namakopinya contoh misalkan kopi A: citarasa aperpaduan antara kopi goayoh dengan susu cream menjadikan perpaduan rasa yang bikin lidah anda ketagihan hanya saran aj gak cuma gambar plus sama nama kopinya saja mantablah rasanya
2019-07-11 12:52:24,Pengguna Google,5,good enak juga coffe nya😚
2019-07-11 12:42:04,Pengguna Google,5,"REFERRAL CODE 2D0FBA. Pertama tahu Fore Coffe karena buka di gedung tempat saya kerja. Penasaran koq banyak yg antri beli, terutama driver ojol. Akhirnya coba download aplikasinya...eh gak tahunya malah dapat gratis, syukur banget. Setelah pesan dan rasain sendiri kopinya (kopi pandan) ternyata memang rasanya mantap, beda ama kopi lainnya selain aplikasinya yg helpull bingits. FORE Coffe ...bikin hari makin HORE."
2019-07-11 12:33:20,Pengguna Google,5,"kode referal 1E55 AC pertama kali penasaran karna gerai ini ramai terus dan trus lihat ada tulisan donwload aplikasi buat dapetin kopi gratis,awalnya kirain kopinya biasa aja ternyata kopinya mantap dan bikin saya ingin membeli lagi dan merekomendasikannya pada teman2 saya."
2019-07-11 12:15:27,Pengguna Google,1,kopi nya racun gua sakit perut hahahaha
2019-07-11 11:40:13,Pengguna Google,5,aplikasinya sangat berguna
2019-07-11 11:25:36,Pengguna Google,5,6EEABC udah enak pertama pesen gratis lagi.
2019-07-11 10:39:25,Pengguna Google,5,muantap
2019-07-11 10:26:50,Pengguna Google,1,mentang2 dapat gratisan ....pesen rasa nya beda yg datang Sama smua rasa nya udh ga ada manis2 nya ... pahit bngt PARAH...
2019-07-11 10:25:19,Pengguna Google,5,"Pertama kali coba Fore tentunya karena promo, jelas. Setelah mencoba varian Cappucino-nya, wow, surprisingly great taste. Simply pas aja rasanya. Dan sekarang saya tertarik sekali dengan fitur “Coffee Subscription”. Langganan kopi, untuk 30 hari, 1 cup-nya hanya 10 ribu Rupiah?? Wow. Terus praktis banget bisa langsung dikirim ke rumah/kantor. Bener-bener membanru dan ga repot sama sekali karena pembayarannya juga langsung connect dengan virtual account Dana. Auto debit deh. Haha. Thanks udah biki"
2019-07-11 10:12:10,Pengguna Google,5,goods job
2019-07-11 10:11:30,Pengguna Google,1,asu
2019-07-11 09:44:08,Pengguna Google,1,CS nya susah di hubungi . padahal di chat berkali kali . lewat WA GMAIL juga tetap tidak dibalas
2019-07-11 09:39:42,Pengguna Google,5,Ki
2019-07-11 09:38:49,Pengguna Google,5,mau dapat hadiahnya dong..Pleaseeee
2019-07-11 09:32:26,Pengguna Google,5,72DECO
2019-07-11 09:28:27,Pengguna Google,1,"mau delivery tapi malah ke pick up. padahal udh digeser"" panahnya. tolong aplikasinya gimana sih. udh kepake lagi free. kecewa ahh"
2019-07-11 09:21:43,Pengguna Google,5,pertama langsung terpikat sama coffe ini n praktis banget pembayaran nya bisa pakai dana maupun ovo. thanks ya fore coffee/B02140
2019-07-11 09:20:35,Pengguna Google,5,"Mudah""an dateng kopi gratisanya,,,, makin Top deh fore Coffee."
2019-07-11 09:18:47,Pengguna Google,5,"Benar"" Gratis ."
2019-07-11 08:37:14,Pengguna Google,5,keren
2019-07-11 08:17:22,Pengguna Google,5,Alkamdulillah
2019-07-11 08:17:21,Pengguna Google,5,good
2019-07-11 08:08:14,Pengguna Google,1,"login akunnya gmna sih, buat masukin referal code aja gagal terus"
2019-07-11 08:01:07,Pengguna Google,5,good idea branding coffee
2019-07-11 07:53:21,Pengguna Google,5,sagat baik
2019-07-11 07:46:56,Pengguna Google,5,mantap
2019-07-11 07:46:29,Pengguna Google,5,nice
2019-07-11 07:42:55,Pengguna Google,2,"bisa tolong dibantu?? ini kenapa ya setiap saya mau cantumin alamat selalu yg muncul "" unfortunately, one or more of your orders are currently not available. please try again "" terus. saya jadi nggak bisa bisa order"
2019-07-11 07:26:55,Pengguna Google,5,i like the promo wkwk
2019-07-11 07:17:24,Pengguna Google,5,cakep yg free emang joss 👍
2019-07-11 07:16:32,Pengguna Google,1,mau dpt free cuman bisa pick up !!
2019-07-11 07:15:57,Pengguna Google,5,eparahkik
2019-07-11 07:01:50,Pengguna Google,5,terimakasih
2019-07-11 06:54:01,Pengguna Google,5,makasih bnyk fore coffe kopi paling mantapp
2019-07-11 06:51:48,Pengguna Google,5,Voucher dan kopinya kental se kental rasanya from: 2FDCC2
2019-07-11 06:34:10,Pengguna Google,5,bagus enak pait manis
2019-07-11 06:18:47,Pengguna Google,5,"Referal code 36B8DA, kemaren baru instal aplikasinya, dikasih tau kalo ada promonya. hari ini beneran nyoba pesen di outlet pondok labu.aplikasi bagus, simple, warnanya menarik..ehh..gak nyampe setengah jam pesanan datang, cepat banget ya..haha nyobain capucino, kopinya enak ada pait2nya, gula merah gula putih dipisah,bisa disesuiakan sama selera. next time nyoba variant lagi"
2019-07-11 06:12:38,Pengguna Google,5,enak...enak coffee nya😍
2019-07-11 06:09:57,Pengguna Google,5,kurir ramah...
2019-07-11 06:01:00,Pengguna Google,5,"kopi nya enak, cara order gampang dan promonya keren"
2019-07-11 05:48:53,Pengguna Google,5,enak banget ....!!suka!! cup nya aja suka gimana coffee nya cb(pappercup nya bagus).udah gitu gratis lagi krn dapet voucher pas download app fore coffee.tengkyuh fore coffee. ref code 39DEBB
2019-07-11 05:44:45,Pengguna Google,5,tepat waktu cepat
2019-07-11 05:36:33,Pengguna Google,5,enak
2019-07-11 05:29:26,Pengguna Google,5,"keren, banyak promonyaaaa😍😍😍"
2019-07-11 05:28:41,Pengguna Google,5,manteb kopinya...
2019-07-11 05:23:48,Pengguna Google,5,manteppp dapet gratisan terus 😍😍😍😍
2019-07-11 05:22:13,Pengguna Google,5,good
2019-07-11 05:17:08,Pengguna Google,1,"kenapa ya setelah di upgrade apl ny , kok ga bisa dibuka ya.. ? apakah hp sy yg ga support atau gmn ?"
2019-07-11 05:14:38,Pengguna Google,5,cakep
2019-07-11 05:08:44,Pengguna Google,5,bagus
2019-07-11 05:01:27,Pengguna Google,5,1029E5 ayo dapatkan kopi gratis di sini
2019-07-11 04:56:19,Pengguna Google,5,baru kali ini ada aplikasi kopi kereen bgt
2019-07-11 04:52:37,Pengguna Google,5,mantap 👍
2019-07-11 04:47:51,Pengguna Google,5,mantap
2019-07-11 04:39:39,Pengguna Google,5,luar biasa . salut. tingkat kan terus. maju terus. terima kasih
2019-07-11 04:35:12,Pengguna Google,5,ok
2019-07-11 04:32:19,Pengguna Google,5,ok
2019-07-11 04:24:19,Pengguna Google,1,sue
2019-07-11 04:21:27,Pengguna Google,5,"aplikasi yg sngt good, rasa coffee nya juga enak"
2019-07-11 04:17:27,Pengguna Google,5,pertama tau dr teman ok bgt
2019-07-11 04:16:23,Pengguna Google,5,makin mantap
2019-07-11 04:11:41,Pengguna Google,5,ok
2019-07-11 04:05:25,Pengguna Google,5,"rasanya enak, harga enggak terlalu mahal recommended coffee dan ga coffeenya aja ya semuanya terlihat enak . semoga menang free coffee .0429D2"
2019-07-11 03:43:06,Pengguna Google,5,cepat
2019-07-11 03:40:15,Pengguna Google,5,mahal kopinya..
2019-07-11 03:37:49,Pengguna Google,5,👌
2019-07-11 03:36:02,Pengguna Google,5,baru coba
2019-07-11 03:34:37,Pengguna Google,5,"sangat inspiratif, waktu saya jalan jalan ke area cipete ada warung kopi fore. pas tanya ke teman itu warkop baru dan kasih info kalau bisa gratis untuk referensi, langsung saya download dan benarbsaja dapat gratis.... saya pilih roasted latte rasanya beda banget sama kopi lain, yang kirim abang grab ke rumah free ga ada biaya. thank's ya fore....sukses terus dech"
2019-07-11 03:31:11,Pengguna Google,4,good
2019-07-11 03:30:41,Pengguna Google,4,dpt kopi grettong
2019-07-11 03:29:35,Pengguna Google,5,"mantap coffe nya , rasa nya pas dan enak dan promosi nya unik sehinggan semua orang bisa menikmati kenikmatan minum fore coffe secara gratis , dan banyak berbagai tawaran yg keren di aplikasi fore coffee, sukses terus fore coffe😘😘"
2019-07-11 03:20:38,Pengguna Google,5,lumayan tuk coffee freenya semoga sllu ada event agar menambah banyak pelanggan
2019-07-11 03:19:00,Pengguna Google,4,enak kopi nya.
2019-07-11 03:18:25,Pengguna Google,4,bagus
2019-07-11 03:18:00,Pengguna Google,4,ok
2019-07-11 03:16:23,Pengguna Google,5,iced cream matcha latte enak bgt
2019-07-11 03:12:15,Pengguna Google,5,weanak bgt
2019-07-11 02:44:36,Pengguna Google,5,Gratis
2019-07-11 02:42:41,Pengguna Google,2,Gue download aplikasi ini katanya dpt kopi gratis .. tp kok gak bisa yah 🤔 pas mau di pesen malah suruh bayar.
2019-07-11 02:27:31,Pengguna Google,5,fore coffe mantul dah pokoknya:)
2019-07-11 02:03:29,Pengguna Google,5,emang mantep bnr dh semua rasa kopinya😍😍👍👍 ga nyesel deh pokonyaa
2019-07-11 02:00:24,Pengguna Google,1,"gimana mau ngasih bintang bagus sedangkan ,saya order fore coffee di abaikan .pernah di respon 1 malah di cancel sama grabexpresnya lalu order lgi kaga ada responnya"
2019-07-11 01:54:33,Pengguna Google,5,good
2019-07-11 01:51:25,Pengguna Google,5,good job dech mantap kopy nya
2019-07-11 01:29:10,Pengguna Google,5,rasa kopi bintang lima
2019-07-11 01:28:16,Pengguna Google,4,Terimakasih kopi gratisnya hehe
2019-07-11 01:27:31,Pengguna Google,4,Bagus tp msh suka erorr
2019-07-11 01:17:13,Pengguna Google,5,everyday is forecoffee
2019-07-11 01:12:41,Pengguna Google,5,"Pertama kali tau aplikasi Fore Coffee dari temen. Awalnya tertarik ikut download karena promo gratisnya hehe... tapi begitu beli.. WAH PARAH SIH ENAK YG WATERMELON LATTE. Krn dasarnya suka rasa/bau watermelon, jd bener2 jatuh cinta sama iced watermelon lattenya. Kopinya nendangnya pas, manisnya jg pas. Enaknya jg, tinggal tunggu di kantor deh. Banyak promo menarik juga di app. Dari sisi app nya, designnya menarik, tp sederhana&gk ribet. App terbaik buat para pecinta kopi👍 93A842"
2019-07-11 01:00:38,Pengguna Google,5,keren
2019-07-11 00:33:13,Pengguna Google,5,Mantapp instal applikasi dpt kopi gratis.. 😁🙏
2019-07-11 00:22:44,Pengguna Google,5,enyakkk
2019-07-10 21:27:04,Pengguna Google,5,"gokil sih nih fore coffe ,dari pertama nyoba langsung jatuh cinta 😍"
2019-07-10 19:49:05,Pengguna Google,5,keren
2019-07-10 18:50:13,Pengguna Google,5,kren bgt
2019-07-10 17:32:10,Pengguna Google,5,"terobosan baru dari fore coffee dengan aplikasi semakin nyaman dan praktis ,saya sudah 4 kali dapat free dr fore coffee ,rasanya mak nyuss ( 29ED2A )"
2019-07-10 17:06:03,Pengguna Google,5,mantap
2019-07-10 16:46:36,Pengguna Google,5,top
2019-07-10 16:42:57,Pengguna Google,4,bagus lumayan dapet gratisan truss
2019-07-10 15:53:44,Pengguna Google,5,saya senang sekali dengan aplikasi ini untuk rekan rekan atau kerabat silahkan download aplikasi ini
2019-07-10 15:37:36,Pengguna Google,5,mantappp
2019-07-10 15:34:51,Pengguna Google,5,"Wah awalnya aku nyobain punya temen, liat tempatnya bagus bgt, bisa digunain berkali-kali lagi, langsung deh aku download & order, pas nyobain iced pandan latte ternyata enak banget, aku langsung ajak teman yang lain untuk download supaya dpt voucher dan bisa pesen kopi tiap hari hehe, Sudah hampir coba semua menu, dan yang paling berkesan waktu cobain ""iced watermelon latte"", gimana melon kok campur kopi, ternyata beghhhhh...., so fresh so cofee, ga nyangka hahah, maju terus forecofee CD8384"
2019-07-10 15:13:43,Pengguna Google,1,aplikasi saya kok g bisa dibuka ya
2019-07-10 14:37:13,Pengguna Google,5,good
2019-07-10 14:11:12,Pengguna Google,1,"ngehe aplikasinya butut, dari td pesenan ngga diproses"
2019-07-10 14:09:02,Pengguna Google,5,lumayan enak. gratis. bisa cari gratisan terus. cup nya keren. go green. the best.
2019-07-10 14:07:43,Pengguna Google,5,Nice Apps
2019-07-10 13:58:03,Pengguna Google,5,enak banget apa lagi baru pertama kali pesen gratis luv bakalan nyoba lagi ni 👍🏾
2019-07-10 13:56:59,Pengguna Google,5,enak...rasanya plus banyak promo
2019-07-10 13:47:30,Pengguna Google,5,"0868DE Sukses terus Fore Coffe ,kopi nya mantul !!"
2019-07-10 13:36:12,Pengguna Google,5,"suka banget sama rasa machanya gelasnya juga lucu, banyak diskon lagi rekomen banget buat yang suka kopi dan teh 😍"
2019-07-10 13:30:29,Pengguna Google,5,BAGUS APLIKASI KOPI YG MENYEDIAKAN KOPI GRATIS DENGAN MEMBAGIKAN KODE
2019-07-10 13:29:21,Pengguna Google,1,pesan kopi blm di terima tapi sudah selesai transaksi di aplikasinya.
